hometeamname,awayteamname,season,winner_binary,home_teamscore,home_assists,home_reboundsdefensive,home_reboundsoffensive,home_reboundstotal,home_steals,home_blocks,home_turnovers,home_foulspersonal,home_fieldgoalsmade,home_fieldgoalsattempted,home_fieldgoalspercentage,home_threepointersmade,home_threepointersattempted,home_threepointerspercentage,home_freethrowsmade,home_freethrowsattempted,home_freethrowspercentage,home_plusminuspoints,away_teamscore,away_assists,away_reboundsdefensive,away_reboundsoffensive,away_reboundstotal,away_steals,away_blocks,away_turnovers,away_foulspersonal,away_fieldgoalsmade,away_fieldgoalsattempted,away_fieldgoalspercentage,away_threepointersmade,away_threepointersattempted,away_threepointerspercentage,away_freethrowsmade,away_freethrowsattempted,away_freethrowspercentage,away_plusminuspoints,home_number_of_picks,home_average_overall_pick,away_number_of_picks,away_average_overall_pick
Pistons,Hawks,2004-2005,1,89.64,20.47,30.65,12.47,43.12,8.17,6.93,15.33,20.86,33.08,76.92,0.43,4.07,12.18,0.33,19.39,26.01,0.75,5.95,92.66,20.07,30.64,12.11,42.75,7.63,4.94,16.33,22.33,34.42,79.63,0.43,5.08,15.13,0.32,18.73,24.14,0.77,-4.41,3.0,28.333333333333332,2.0,29.0
Celtics,Nets,2004-2005,1,94.69,20.39,29.79,10.33,40.13,9.32,4.08,16.54,22.44,34.41,77.87,0.44,6.63,19.26,0.34,19.23,25.62,0.76,-2.31,90.14,24.0,30.44,10.54,40.98,8.66,4.11,15.35,21.7,33.95,77.2,0.44,4.57,14.03,0.32,17.66,23.59,0.74,3.24,3.0,30.666666666666668,2.0,36.5
76ers,Rockets,2004-2005,0,87.88,19.84,29.41,11.47,40.88,7.96,4.35,15.88,20.86,32.63,76.37,0.43,4.1,12.04,0.33,18.53,24.55,0.75,-2.54,89.25,18.91,32.27,10.33,42.6,6.75,5.24,16.91,21.76,33.16,75.31,0.44,6.13,17.0,0.36,16.8,21.88,0.77,0.8,1.0,50.0,1.0,44.0
Pacers,Raptors,2004-2005,0,90.47,20.92,30.03,11.6,41.63,8.84,5.2,14.22,21.22,32.97,76.53,0.43,5.53,15.92,0.34,18.67,24.69,0.75,6.09,85.33,19.17,29.48,10.13,39.61,7.4,4.92,14.19,21.34,32.35,77.46,0.42,5.58,15.71,0.35,15.05,20.07,0.75,-2.92,1.0,49.0,2.0,28.0
Lakers,Trail Blazers,2004-2005,1,96.07,23.52,30.73,11.78,42.51,8.11,4.54,13.64,21.49,36.11,79.95,0.45,4.56,13.99,0.32,19.3,28.52,0.68,3.51,90.89,21.57,28.89,12.66,41.55,7.59,5.37,14.76,19.0,35.39,78.81,0.45,4.63,13.36,0.34,15.49,21.24,0.73,-0.71,2.0,28.0,2.0,38.5
Kings,SuperSonics,2004-2005,0,101.85,25.74,30.74,10.81,41.55,8.8,3.95,13.98,19.56,37.48,81.91,0.46,7.11,17.98,0.39,19.78,24.98,0.79,4.54,97.13,21.73,28.35,11.01,39.36,8.08,4.77,14.43,21.84,35.78,80.3,0.45,8.83,23.65,0.37,16.73,21.92,0.76,-0.39,,,3.0,22.333333333333332
Nuggets,Knicks,2004-2005,1,96.84,21.79,29.09,13.28,42.37,9.01,6.14,15.43,22.13,36.54,82.75,0.44,4.06,12.07,0.34,19.7,25.78,0.76,0.78,91.54,20.6,30.71,11.63,42.34,7.54,4.74,15.79,23.41,34.87,79.45,0.44,4.9,13.67,0.35,16.9,21.38,0.79,-1.95,2.0,24.5,3.0,26.0
Jazz,Bobcats,2004-2005,0,88.69,20.41,27.76,13.4,41.16,7.12,6.0,16.61,25.57,32.8,75.2,0.44,3.05,9.55,0.32,20.05,26.87,0.75,-0.89,,,,,,,,,,,,,,,,,,,,2.0,33.0,,
Mavericks,Heat,2004-2005,1,104.58,23.66,31.01,14.64,45.65,8.09,5.38,12.39,20.01,40.3,88.43,0.46,6.01,17.49,0.34,17.97,22.8,0.79,4.22,89.39,18.67,30.09,11.55,41.65,7.29,3.88,13.97,22.49,32.89,77.89,0.42,5.57,16.04,0.35,18.04,23.77,0.76,1.02,2.0,43.0,2.0,19.0
Bucks,Timberwolves,2004-2005,1,97.28,22.67,30.39,11.67,42.06,6.86,4.64,13.75,20.52,35.95,80.84,0.45,4.85,13.98,0.35,20.52,26.59,0.77,0.15,94.06,22.37,32.27,10.49,42.76,6.8,5.55,13.19,21.68,36.44,79.58,0.46,4.32,11.71,0.37,16.88,21.62,0.78,4.49,3.0,28.666666666666668,2.0,40.5
Grizzlies,Suns,2004-2005,1,96.2,22.97,28.91,12.63,41.54,9.78,6.8,15.03,23.43,35.93,80.78,0.45,5.36,15.86,0.34,18.98,26.1,0.73,1.78,94.0,19.31,29.34,11.3,40.64,8.94,4.72,15.24,22.8,35.95,81.31,0.44,5.02,14.66,0.34,17.07,22.86,0.74,-3.52,2.0,20.0,1.0,17.0
Nets,Bulls,2004-2005,1,90.14,24.0,30.44,10.54,40.98,8.66,4.11,15.35,21.7,33.95,77.2,0.44,4.57,14.03,0.32,17.66,23.59,0.74,3.24,89.6,21.72,30.69,12.66,43.35,8.0,4.88,16.05,23.31,33.96,81.92,0.42,5.19,15.17,0.35,16.19,22.34,0.72,-6.33,2.0,36.5,4.0,35.25
Wizards,Pistons,2004-2005,0,91.74,18.79,29.2,13.57,42.77,8.95,5.0,17.58,20.95,33.58,79.76,0.42,5.27,15.39,0.33,19.26,27.01,0.72,-4.73,89.64,20.47,30.65,12.47,43.12,8.17,6.93,15.33,20.86,33.08,76.92,0.43,4.07,12.18,0.33,19.39,26.01,0.75,5.95,2.0,24.0,3.0,28.333333333333332
Magic,Cavaliers,2004-2005,1,94.02,19.24,28.62,12.14,40.76,6.76,3.79,13.68,21.36,35.38,82.35,0.43,5.19,15.13,0.34,18.07,24.5,0.74,-6.88,92.88,22.07,32.1,13.55,45.64,7.19,6.57,14.94,21.45,35.62,82.18,0.44,3.02,9.57,0.32,18.62,24.85,0.75,-2.48,2.0,28.5,2.0,16.0
Clippers,Knicks,2004-2005,1,94.61,20.07,29.46,14.1,43.55,7.28,4.63,16.45,22.18,34.33,80.31,0.43,4.01,12.47,0.32,21.95,28.01,0.79,-4.55,91.54,20.6,30.71,11.63,42.34,7.54,4.74,15.79,23.41,34.87,79.45,0.44,4.9,13.67,0.35,16.9,21.38,0.79,-1.95,2.0,20.0,3.0,26.0
SuperSonics,Spurs,2004-2005,0,97.13,21.73,28.35,11.01,39.36,8.08,4.77,14.43,21.84,35.78,80.3,0.45,8.83,23.65,0.37,16.73,21.92,0.76,-0.39,91.24,20.33,32.24,12.55,44.79,8.02,6.29,14.74,20.6,34.53,78.22,0.44,5.18,14.45,0.36,16.99,25.09,0.68,6.77,3.0,22.333333333333332,1.0,28.0
Hornets,Grizzlies,2004-2005,0,91.09,20.87,29.51,13.2,42.71,8.43,4.24,15.27,20.91,33.51,80.14,0.42,6.43,20.07,0.32,17.63,23.44,0.75,0.0,96.2,22.97,28.91,12.63,41.54,9.78,6.8,15.03,23.43,35.93,80.78,0.45,5.36,15.86,0.34,18.98,26.1,0.73,1.78,2.0,33.0,2.0,20.0
Hawks,Magic,2004-2005,1,92.66,20.07,30.64,12.11,42.75,7.63,4.94,16.33,22.33,34.42,79.63,0.43,5.08,15.13,0.32,18.73,24.14,0.77,-4.41,94.02,19.24,28.62,12.14,40.76,6.76,3.79,13.68,21.36,35.38,82.35,0.43,5.19,15.13,0.34,18.07,24.5,0.74,-6.88,2.0,29.0,2.0,28.5
Celtics,Rockets,2004-2005,0,94.69,20.39,29.79,10.33,40.13,9.32,4.08,16.54,22.44,34.41,77.87,0.44,6.63,19.26,0.34,19.23,25.62,0.76,-2.31,89.25,18.91,32.27,10.33,42.6,6.75,5.24,16.91,21.76,33.16,75.31,0.44,6.13,17.0,0.36,16.8,21.88,0.77,0.8,3.0,30.666666666666668,1.0,44.0
76ers,Pacers,2004-2005,1,87.88,19.84,29.41,11.47,40.88,7.96,4.35,15.88,20.86,32.63,76.37,0.43,4.1,12.04,0.33,18.53,24.55,0.75,-2.54,90.47,20.92,30.03,11.6,41.63,8.84,5.2,14.22,21.22,32.97,76.53,0.43,5.53,15.92,0.34,18.67,24.69,0.75,6.09,1.0,50.0,1.0,49.0
Lakers,Bobcats,2004-2005,1,96.07,23.52,30.73,11.78,42.51,8.11,4.54,13.64,21.49,36.11,79.95,0.45,4.56,13.99,0.32,19.3,28.52,0.68,3.51,,,,,,,,,,,,,,,,,,,,2.0,28.0,,
Cavaliers,Bucks,2004-2005,1,92.88,22.07,32.1,13.55,45.64,7.19,6.57,14.94,21.45,35.62,82.18,0.44,3.02,9.57,0.32,18.62,24.85,0.75,-2.48,97.28,22.67,30.39,11.67,42.06,6.86,4.64,13.75,20.52,35.95,80.84,0.45,4.85,13.98,0.35,20.52,26.59,0.77,0.15,2.0,16.0,3.0,28.666666666666668
Raptors,Suns,2004-2005,0,85.33,19.17,29.48,10.13,39.61,7.4,4.92,14.19,21.34,32.35,77.46,0.42,5.58,15.71,0.35,15.05,20.07,0.75,-2.92,94.0,19.31,29.34,11.3,40.64,8.94,4.72,15.24,22.8,35.95,81.31,0.44,5.02,14.66,0.34,17.07,22.86,0.74,-3.52,2.0,28.0,1.0,17.0
Timberwolves,Kings,2004-2005,0,94.06,22.37,32.27,10.49,42.76,6.8,5.55,13.19,21.68,36.44,79.58,0.46,4.32,11.71,0.37,16.88,21.62,0.78,4.49,101.85,25.74,30.74,10.81,41.55,8.8,3.95,13.98,19.56,37.48,81.91,0.46,7.11,17.98,0.39,19.78,24.98,0.79,4.54,2.0,40.5,,
Heat,Rockets,2004-2005,1,89.39,18.67,30.09,11.55,41.65,7.29,3.88,13.97,22.49,32.89,77.89,0.42,5.57,16.04,0.35,18.04,23.77,0.76,1.02,89.25,18.91,32.27,10.33,42.6,6.75,5.24,16.91,21.76,33.16,75.31,0.44,6.13,17.0,0.36,16.8,21.88,0.77,0.8,2.0,19.0,1.0,44.0
Clippers,Warriors,2004-2005,1,94.61,20.07,29.46,14.1,43.55,7.28,4.63,16.45,22.18,34.33,80.31,0.43,4.01,12.47,0.32,21.95,28.01,0.79,-4.55,93.28,20.5,30.89,12.22,43.11,7.02,4.74,14.72,20.62,35.06,79.4,0.44,5.23,15.65,0.33,17.93,24.73,0.72,-0.73,2.0,20.0,2.0,25.5
Jazz,Nets,2004-2005,0,88.69,20.41,27.76,13.4,41.16,7.12,6.0,16.61,25.57,32.8,75.2,0.44,3.05,9.55,0.32,20.05,26.87,0.75,-0.89,90.14,24.0,30.44,10.54,40.98,8.66,4.11,15.35,21.7,33.95,77.2,0.44,4.57,14.03,0.32,17.66,23.59,0.74,3.24,2.0,33.0,2.0,36.5
Bulls,Celtics,2004-2005,0,89.6,21.72,30.69,12.66,43.35,8.0,4.88,16.05,23.31,33.96,81.92,0.42,5.19,15.17,0.35,16.19,22.34,0.72,-6.33,94.69,20.39,29.79,10.33,40.13,9.32,4.08,16.54,22.44,34.41,77.87,0.44,6.63,19.26,0.34,19.23,25.62,0.76,-2.31,4.0,35.25,3.0,30.666666666666668
Mavericks,76ers,2004-2005,0,104.58,23.66,31.01,14.64,45.65,8.09,5.38,12.39,20.01,40.3,88.43,0.46,6.01,17.49,0.34,17.97,22.8,0.79,4.22,87.88,19.84,29.41,11.47,40.88,7.96,4.35,15.88,20.86,32.63,76.37,0.43,4.1,12.04,0.33,18.53,24.55,0.75,-2.54,2.0,43.0,1.0,50.0
Spurs,Hornets,2004-2005,1,91.24,20.33,32.24,12.55,44.79,8.02,6.29,14.74,20.6,34.53,78.22,0.44,5.18,14.45,0.36,16.99,25.09,0.68,6.77,91.09,20.87,29.51,13.2,42.71,8.43,4.24,15.27,20.91,33.51,80.14,0.42,6.43,20.07,0.32,17.63,23.44,0.75,0.0,1.0,28.0,2.0,33.0
Pacers,Nuggets,2004-2005,0,90.47,20.92,30.03,11.6,41.63,8.84,5.2,14.22,21.22,32.97,76.53,0.43,5.53,15.92,0.34,18.67,24.69,0.75,6.09,96.84,21.79,29.09,13.28,42.37,9.01,6.14,15.43,22.13,36.54,82.75,0.44,4.06,12.07,0.34,19.7,25.78,0.76,0.78,1.0,49.0,2.0,24.5
Grizzlies,Hawks,2004-2005,1,96.2,22.97,28.91,12.63,41.54,9.78,6.8,15.03,23.43,35.93,80.78,0.45,5.36,15.86,0.34,18.98,26.1,0.73,1.78,92.66,20.07,30.64,12.11,42.75,7.63,4.94,16.33,22.33,34.42,79.63,0.43,5.08,15.13,0.32,18.73,24.14,0.77,-4.41,2.0,20.0,2.0,29.0
Pistons,Knicks,2004-2005,1,89.64,20.47,30.65,12.47,43.12,8.17,6.93,15.33,20.86,33.08,76.92,0.43,4.07,12.18,0.33,19.39,26.01,0.75,5.95,91.54,20.6,30.71,11.63,42.34,7.54,4.74,15.79,23.41,34.87,79.45,0.44,4.9,13.67,0.35,16.9,21.38,0.79,-1.95,3.0,28.333333333333332,3.0,26.0
Wizards,Magic,2004-2005,0,91.74,18.79,29.2,13.57,42.77,8.95,5.0,17.58,20.95,33.58,79.76,0.42,5.27,15.39,0.33,19.26,27.01,0.72,-4.73,94.02,19.24,28.62,12.14,40.76,6.76,3.79,13.68,21.36,35.38,82.35,0.43,5.19,15.13,0.34,18.07,24.5,0.74,-6.88,2.0,24.0,2.0,28.5
Lakers,Nets,2004-2005,0,96.07,23.52,30.73,11.78,42.51,8.11,4.54,13.64,21.49,36.11,79.95,0.45,4.56,13.99,0.32,19.3,28.52,0.68,3.51,90.14,24.0,30.44,10.54,40.98,8.66,4.11,15.35,21.7,33.95,77.2,0.44,4.57,14.03,0.32,17.66,23.59,0.74,3.24,2.0,28.0,2.0,36.5
Warriors,SuperSonics,2004-2005,0,93.28,20.5,30.89,12.22,43.11,7.02,4.74,14.72,20.62,35.06,79.4,0.44,5.23,15.65,0.33,17.93,24.73,0.72,-0.73,97.13,21.73,28.35,11.01,39.36,8.08,4.77,14.43,21.84,35.78,80.3,0.45,8.83,23.65,0.37,16.73,21.92,0.76,-0.39,2.0,25.5,3.0,22.333333333333332
Trail Blazers,Clippers,2004-2005,1,90.89,21.57,28.89,12.66,41.55,7.59,5.37,14.76,19.0,35.39,78.81,0.45,4.63,13.36,0.34,15.49,21.24,0.73,-0.71,94.61,20.07,29.46,14.1,43.55,7.28,4.63,16.45,22.18,34.33,80.31,0.43,4.01,12.47,0.32,21.95,28.01,0.79,-4.55,2.0,38.5,2.0,20.0
Rockets,Kings,2004-2005,0,89.25,18.91,32.27,10.33,42.6,6.75,5.24,16.91,21.76,33.16,75.31,0.44,6.13,17.0,0.36,16.8,21.88,0.77,0.8,101.85,25.74,30.74,10.81,41.55,8.8,3.95,13.98,19.56,37.48,81.91,0.46,7.11,17.98,0.39,19.78,24.98,0.79,4.54,1.0,44.0,,
Bucks,Nuggets,2004-2005,0,97.28,22.67,30.39,11.67,42.06,6.86,4.64,13.75,20.52,35.95,80.84,0.45,4.85,13.98,0.35,20.52,26.59,0.77,0.15,96.84,21.79,29.09,13.28,42.37,9.01,6.14,15.43,22.13,36.54,82.75,0.44,4.06,12.07,0.34,19.7,25.78,0.76,0.78,3.0,28.666666666666668,2.0,24.5
Hornets,76ers,2004-2005,1,91.09,20.87,29.51,13.2,42.71,8.43,4.24,15.27,20.91,33.51,80.14,0.42,6.43,20.07,0.32,17.63,23.44,0.75,0.0,87.88,19.84,29.41,11.47,40.88,7.96,4.35,15.88,20.86,32.63,76.37,0.43,4.1,12.04,0.33,18.53,24.55,0.75,-2.54,2.0,33.0,1.0,50.0
Timberwolves,Jazz,2004-2005,1,94.06,22.37,32.27,10.49,42.76,6.8,5.55,13.19,21.68,36.44,79.58,0.46,4.32,11.71,0.37,16.88,21.62,0.78,4.49,88.69,20.41,27.76,13.4,41.16,7.12,6.0,16.61,25.57,32.8,75.2,0.44,3.05,9.55,0.32,20.05,26.87,0.75,-0.89,2.0,40.5,2.0,33.0
Celtics,Suns,2004-2005,0,94.69,20.39,29.79,10.33,40.13,9.32,4.08,16.54,22.44,34.41,77.87,0.44,6.63,19.26,0.34,19.23,25.62,0.76,-2.31,94.0,19.31,29.34,11.3,40.64,8.94,4.72,15.24,22.8,35.95,81.31,0.44,5.02,14.66,0.34,17.07,22.86,0.74,-3.52,3.0,30.666666666666668,1.0,17.0
Hawks,Heat,2004-2005,0,92.66,20.07,30.64,12.11,42.75,7.63,4.94,16.33,22.33,34.42,79.63,0.43,5.08,15.13,0.32,18.73,24.14,0.77,-4.41,89.39,18.67,30.09,11.55,41.65,7.29,3.88,13.97,22.49,32.89,77.89,0.42,5.57,16.04,0.35,18.04,23.77,0.76,1.02,2.0,29.0,2.0,19.0
Knicks,Cavaliers,2004-2005,1,91.54,20.6,30.71,11.63,42.34,7.54,4.74,15.79,23.41,34.87,79.45,0.44,4.9,13.67,0.35,16.9,21.38,0.79,-1.95,92.88,22.07,32.1,13.55,45.64,7.19,6.57,14.94,21.45,35.62,82.18,0.44,3.02,9.57,0.32,18.62,24.85,0.75,-2.48,3.0,26.0,2.0,16.0
Bobcats,Raptors,2004-2005,1,,,,,,,,,,,,,,,,,,,,85.33,19.17,29.48,10.13,39.61,7.4,4.92,14.19,21.34,32.35,77.46,0.42,5.58,15.71,0.35,15.05,20.07,0.75,-2.92,,,2.0,28.0
Magic,Wizards,2004-2005,1,94.02,19.24,28.62,12.14,40.76,6.76,3.79,13.68,21.36,35.38,82.35,0.43,5.19,15.13,0.34,18.07,24.5,0.74,-6.88,91.74,18.79,29.2,13.57,42.77,8.95,5.0,17.58,20.95,33.58,79.76,0.42,5.27,15.39,0.33,19.26,27.01,0.72,-4.73,2.0,28.5,2.0,24.0
Spurs,Kings,2004-2005,1,91.24,20.33,32.24,12.55,44.79,8.02,6.29,14.74,20.6,34.53,78.22,0.44,5.18,14.45,0.36,16.99,25.09,0.68,6.77,101.85,25.74,30.74,10.81,41.55,8.8,3.95,13.98,19.56,37.48,81.91,0.46,7.11,17.98,0.39,19.78,24.98,0.79,4.54,1.0,28.0,,
Bulls,Bobcats,2004-2005,1,89.6,21.72,30.69,12.66,43.35,8.0,4.88,16.05,23.31,33.96,81.92,0.42,5.19,15.17,0.35,16.19,22.34,0.72,-6.33,,,,,,,,,,,,,,,,,,,,4.0,35.25,,
Pacers,Pistons,2004-2005,0,90.47,20.92,30.03,11.6,41.63,8.84,5.2,14.22,21.22,32.97,76.53,0.43,5.53,15.92,0.34,18.67,24.69,0.75,6.09,89.64,20.47,30.65,12.47,43.12,8.17,6.93,15.33,20.86,33.08,76.92,0.43,4.07,12.18,0.33,19.39,26.01,0.75,5.95,1.0,49.0,3.0,28.333333333333332
Clippers,Lakers,2004-2005,1,94.61,20.07,29.46,14.1,43.55,7.28,4.63,16.45,22.18,34.33,80.31,0.43,4.01,12.47,0.32,21.95,28.01,0.79,-4.55,96.07,23.52,30.73,11.78,42.51,8.11,4.54,13.64,21.49,36.11,79.95,0.45,4.56,13.99,0.32,19.3,28.52,0.68,3.51,2.0,20.0,2.0,28.0
Warriors,Nets,2004-2005,0,93.28,20.5,30.89,12.22,43.11,7.02,4.74,14.72,20.62,35.06,79.4,0.44,5.23,15.65,0.33,17.93,24.73,0.72,-0.73,90.14,24.0,30.44,10.54,40.98,8.66,4.11,15.35,21.7,33.95,77.2,0.44,4.57,14.03,0.32,17.66,23.59,0.74,3.24,2.0,25.5,2.0,36.5
Trail Blazers,Mavericks,2004-2005,0,90.89,21.57,28.89,12.66,41.55,7.59,5.37,14.76,19.0,35.39,78.81,0.45,4.63,13.36,0.34,15.49,21.24,0.73,-0.71,104.58,23.66,31.01,14.64,45.65,8.09,5.38,12.39,20.01,40.3,88.43,0.46,6.01,17.49,0.34,17.97,22.8,0.79,4.22,2.0,38.5,2.0,43.0
Jazz,SuperSonics,2004-2005,1,88.69,20.41,27.76,13.4,41.16,7.12,6.0,16.61,25.57,32.8,75.2,0.44,3.05,9.55,0.32,20.05,26.87,0.75,-0.89,97.13,21.73,28.35,11.01,39.36,8.08,4.77,14.43,21.84,35.78,80.3,0.45,8.83,23.65,0.37,16.73,21.92,0.76,-0.39,2.0,33.0,3.0,22.333333333333332
Bucks,Suns,2004-2005,0,97.28,22.67,30.39,11.67,42.06,6.86,4.64,13.75,20.52,35.95,80.84,0.45,4.85,13.98,0.35,20.52,26.59,0.77,0.15,94.0,19.31,29.34,11.3,40.64,8.94,4.72,15.24,22.8,35.95,81.31,0.44,5.02,14.66,0.34,17.07,22.86,0.74,-3.52,3.0,28.666666666666668,1.0,17.0
Hornets,Rockets,2004-2005,0,91.09,20.87,29.51,13.2,42.71,8.43,4.24,15.27,20.91,33.51,80.14,0.42,6.43,20.07,0.32,17.63,23.44,0.75,0.0,89.25,18.91,32.27,10.33,42.6,6.75,5.24,16.91,21.76,33.16,75.31,0.44,6.13,17.0,0.36,16.8,21.88,0.77,0.8,2.0,33.0,1.0,44.0
Timberwolves,Hawks,2004-2005,1,94.06,22.37,32.27,10.49,42.76,6.8,5.55,13.19,21.68,36.44,79.58,0.46,4.32,11.71,0.37,16.88,21.62,0.78,4.49,92.66,20.07,30.64,12.11,42.75,7.63,4.94,16.33,22.33,34.42,79.63,0.43,5.08,15.13,0.32,18.73,24.14,0.77,-4.41,2.0,40.5,2.0,29.0
Pistons,Nuggets,2004-2005,1,89.64,20.47,30.65,12.47,43.12,8.17,6.93,15.33,20.86,33.08,76.92,0.43,4.07,12.18,0.33,19.39,26.01,0.75,5.95,96.84,21.79,29.09,13.28,42.37,9.01,6.14,15.43,22.13,36.54,82.75,0.44,4.06,12.07,0.34,19.7,25.78,0.76,0.78,3.0,28.333333333333332,2.0,24.5
Celtics,Pacers,2004-2005,1,94.69,20.39,29.79,10.33,40.13,9.32,4.08,16.54,22.44,34.41,77.87,0.44,6.63,19.26,0.34,19.23,25.62,0.76,-2.31,90.47,20.92,30.03,11.6,41.63,8.84,5.2,14.22,21.22,32.97,76.53,0.43,5.53,15.92,0.34,18.67,24.69,0.75,6.09,3.0,30.666666666666668,1.0,49.0
Raptors,Heat,2004-2005,0,85.33,19.17,29.48,10.13,39.61,7.4,4.92,14.19,21.34,32.35,77.46,0.42,5.58,15.71,0.35,15.05,20.07,0.75,-2.92,89.39,18.67,30.09,11.55,41.65,7.29,3.88,13.97,22.49,32.89,77.89,0.42,5.57,16.04,0.35,18.04,23.77,0.76,1.02,2.0,28.0,2.0,19.0
Wizards,76ers,2004-2005,1,91.74,18.79,29.2,13.57,42.77,8.95,5.0,17.58,20.95,33.58,79.76,0.42,5.27,15.39,0.33,19.26,27.01,0.72,-4.73,87.88,19.84,29.41,11.47,40.88,7.96,4.35,15.88,20.86,32.63,76.37,0.43,4.1,12.04,0.33,18.53,24.55,0.75,-2.54,2.0,24.0,1.0,50.0
Cavaliers,Grizzlies,2004-2005,1,92.88,22.07,32.1,13.55,45.64,7.19,6.57,14.94,21.45,35.62,82.18,0.44,3.02,9.57,0.32,18.62,24.85,0.75,-2.48,96.2,22.97,28.91,12.63,41.54,9.78,6.8,15.03,23.43,35.93,80.78,0.45,5.36,15.86,0.34,18.98,26.1,0.73,1.78,2.0,16.0,2.0,20.0
Lakers,SuperSonics,2004-2005,0,96.07,23.52,30.73,11.78,42.51,8.11,4.54,13.64,21.49,36.11,79.95,0.45,4.56,13.99,0.32,19.3,28.52,0.68,3.51,97.13,21.73,28.35,11.01,39.36,8.08,4.77,14.43,21.84,35.78,80.3,0.45,8.83,23.65,0.37,16.73,21.92,0.76,-0.39,2.0,28.0,3.0,22.333333333333332
Kings,Nets,2004-2005,1,101.85,25.74,30.74,10.81,41.55,8.8,3.95,13.98,19.56,37.48,81.91,0.46,7.11,17.98,0.39,19.78,24.98,0.79,4.54,90.14,24.0,30.44,10.54,40.98,8.66,4.11,15.35,21.7,33.95,77.2,0.44,4.57,14.03,0.32,17.66,23.59,0.74,3.24,,,2.0,36.5
Bulls,Nuggets,2004-2005,1,89.6,21.72,30.69,12.66,43.35,8.0,4.88,16.05,23.31,33.96,81.92,0.42,5.19,15.17,0.35,16.19,22.34,0.72,-6.33,96.84,21.79,29.09,13.28,42.37,9.01,6.14,15.43,22.13,36.54,82.75,0.44,4.06,12.07,0.34,19.7,25.78,0.76,0.78,4.0,35.25,2.0,24.5
Grizzlies,Magic,2004-2005,1,96.2,22.97,28.91,12.63,41.54,9.78,6.8,15.03,23.43,35.93,80.78,0.45,5.36,15.86,0.34,18.98,26.1,0.73,1.78,94.02,19.24,28.62,12.14,40.76,6.76,3.79,13.68,21.36,35.38,82.35,0.43,5.19,15.13,0.34,18.07,24.5,0.74,-6.88,2.0,20.0,2.0,28.5
Knicks,Suns,2004-2005,0,91.54,20.6,30.71,11.63,42.34,7.54,4.74,15.79,23.41,34.87,79.45,0.44,4.9,13.67,0.35,16.9,21.38,0.79,-1.95,94.0,19.31,29.34,11.3,40.64,8.94,4.72,15.24,22.8,35.95,81.31,0.44,5.02,14.66,0.34,17.07,22.86,0.74,-3.52,3.0,26.0,1.0,17.0
Bobcats,Celtics,2004-2005,0,,,,,,,,,,,,,,,,,,,,94.69,20.39,29.79,10.33,40.13,9.32,4.08,16.54,22.44,34.41,77.87,0.44,6.63,19.26,0.34,19.23,25.62,0.76,-2.31,,,3.0,30.666666666666668
Clippers,Mavericks,2004-2005,1,94.61,20.07,29.46,14.1,43.55,7.28,4.63,16.45,22.18,34.33,80.31,0.43,4.01,12.47,0.32,21.95,28.01,0.79,-4.55,104.58,23.66,31.01,14.64,45.65,8.09,5.38,12.39,20.01,40.3,88.43,0.46,6.01,17.49,0.34,17.97,22.8,0.79,4.22,2.0,20.0,2.0,43.0
Trail Blazers,Spurs,2004-2005,1,90.89,21.57,28.89,12.66,41.55,7.59,5.37,14.76,19.0,35.39,78.81,0.45,4.63,13.36,0.34,15.49,21.24,0.73,-0.71,91.24,20.33,32.24,12.55,44.79,8.02,6.29,14.74,20.6,34.53,78.22,0.44,5.18,14.45,0.36,16.99,25.09,0.68,6.77,2.0,38.5,1.0,28.0
Rockets,Magic,2004-2005,1,89.25,18.91,32.27,10.33,42.6,6.75,5.24,16.91,21.76,33.16,75.31,0.44,6.13,17.0,0.36,16.8,21.88,0.77,0.8,94.02,19.24,28.62,12.14,40.76,6.76,3.79,13.68,21.36,35.38,82.35,0.43,5.19,15.13,0.34,18.07,24.5,0.74,-6.88,1.0,44.0,2.0,28.5
Timberwolves,Pistons,2004-2005,1,94.06,22.37,32.27,10.49,42.76,6.8,5.55,13.19,21.68,36.44,79.58,0.46,4.32,11.71,0.37,16.88,21.62,0.78,4.49,89.64,20.47,30.65,12.47,43.12,8.17,6.93,15.33,20.86,33.08,76.92,0.43,4.07,12.18,0.33,19.39,26.01,0.75,5.95,2.0,40.5,3.0,28.333333333333332
Hawks,Bulls,2004-2005,0,92.66,20.07,30.64,12.11,42.75,7.63,4.94,16.33,22.33,34.42,79.63,0.43,5.08,15.13,0.32,18.73,24.14,0.77,-4.41,89.6,21.72,30.69,12.66,43.35,8.0,4.88,16.05,23.31,33.96,81.92,0.42,5.19,15.17,0.35,16.19,22.34,0.72,-6.33,2.0,29.0,4.0,35.25
76ers,Heat,2004-2005,1,87.88,19.84,29.41,11.47,40.88,7.96,4.35,15.88,20.86,32.63,76.37,0.43,4.1,12.04,0.33,18.53,24.55,0.75,-2.54,89.39,18.67,30.09,11.55,41.65,7.29,3.88,13.97,22.49,32.89,77.89,0.42,5.57,16.04,0.35,18.04,23.77,0.76,1.02,1.0,50.0,2.0,19.0
